"","ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"31481","4752",0.95,0,0,0.02,0.03
"31482","4753",0.94,0,0,0.05,0.01
"31483","4754",0.12,0.04,0.5,0.05,0.29
"31484","4755",0.69,0,0.01,0.21,0.09
"31485","4756",0.87,0,0,0.1,0.03
"31486","4757",0.37,0,0,0.47,0.16
"31487","4758",0.74,0,0,0.15,0.11
"31488","4759",0.65,0,0,0.16,0.19
"31489","4760",0.99,0,0.01,0,0
"31490","4761",0.92,0,0,0.02,0.06
"31491","4762",0.05,0,0.09,0.36,0.5
"31492","4763",0.57,0.02,0.06,0.25,0.1
"31493","4764",0,0,0.02,0.03,0.95
"31494","4765",0.62,0.03,0,0.21,0.14
"31495","4766",0.84,0.01,0,0.01,0.14
"31496","4767",0.23,0,0.19,0.21,0.37
"31497","4768",0.74,0,0,0.07,0.19
"31498","4769",0.62,0.01,0,0.02,0.35
"31499","4770",0.04,0,0.07,0.38,0.51
"31500","4771",0.3,0,0.16,0.44,0.1
"31501","4772",0.29,0,0,0.71,0
"31502","4773",0.15,0,0.1,0.53,0.22
"31503","4774",0.29,0,0.02,0.55,0.14
"31504","4775",0,0,0,0,1
"31505","4776",0.99,0,0,0.01,0
"31506","4777",0,0,0,0,1
"31507","4778",0.13,0,0.01,0.14,0.72
"31508","4779",0.39,0,0.01,0.56,0.04
"31509","4780",0.02,0.04,0.46,0.01,0.47
"31510","4781",0.79,0,0,0.05,0.16
"31511","4782",0.82,0.01,0,0.03,0.14
"31512","4783",0,0,0,0,1
"31513","4784",0.07,0.03,0.76,0.02,0.12
"31514","4785",0.02,0,0.04,0.31,0.63
"31515","4786",0,0,0.09,0,0.91
"31516","4787",0.02,0.04,0.37,0.02,0.55
"31517","4788",0.36,0,0.09,0,0.55
"31518","4789",0.97,0,0,0,0.03
"31519","4790",0.3,0,0.02,0.63,0.05
"31520","4791",0,0.05,0.2,0,0.75
"31521","4792",1,0,0,0,0
"31522","4793",0.01,0.01,0.1,0.35,0.53
"31523","4794",0,0.01,0.01,0,0.98
"31524","4795",0.07,0.03,0,0.02,0.88
"31525","4796",0.65,0,0,0,0.35
"31526","4797",0.1,0,0.01,0.76,0.13
"31527","4798",0.82,0,0,0.18,0
"31528","4799",0.35,0,0,0.34,0.31
"31529","4800",0.51,0,0,0.27,0.22
"31530","4801",0.85,0,0.03,0.12,0
"31531","4802",0.13,0,0.13,0.68,0.06
"31532","4803",0.46,0,0,0.35,0.19
"31533","4804",0.92,0,0,0,0.08
"31534","4805",0.22,0.01,0.01,0.14,0.62
"31535","4806",0.89,0,0,0.01,0.1
"31536","4807",0.81,0,0,0,0.19
"31537","4808",0,0.02,0.01,0,0.97
"31538","4809",0.91,0,0,0.09,0
"31539","4810",0.49,0,0.09,0.37,0.05
"31540","4811",0.04,0,0.08,0.5,0.38
"31541","4812",0,0,0.24,0.06,0.7
"31542","4813",0,0,0.02,0,0.98
"31543","4814",0.99,0,0,0.01,0
"31544","4815",0.98,0,0,0.01,0.01
"31545","4816",0,0,0,0,1
"31546","4817",0.37,0,0,0,0.63
"31547","4818",0.44,0,0.03,0.23,0.3
"31548","4819",0.4,0,0.01,0.37,0.22
"31549","4820",0.99,0,0,0,0.01
"31550","4821",0.49,0,0,0.1,0.41
"31551","4822",0.58,0,0,0.4,0.02
"31552","4823",0.7,0,0.01,0.24,0.05
"31553","4824",0.28,0,0.03,0.25,0.44
"31554","4825",0.54,0,0.01,0.19,0.26
"31555","4826",0.84,0,0.01,0.01,0.14
"31556","4827",0.99,0,0,0,0.01
"31557","4828",0.01,0.02,0.26,0.03,0.68
"31558","4829",0.77,0,0,0.01,0.22
"31559","4830",0,0,0.1,0,0.9
"31560","4831",0,0,0.09,0,0.91
"31561","4832",0.97,0,0,0,0.03
"31562","4833",0.01,0,0.02,0.06,0.91
"31563","4834",0.15,0.02,0.05,0.01,0.77
"31564","4835",0.85,0,0,0.06,0.09
"31565","4836",0.19,0,0.02,0.66,0.13
"31566","4837",0.73,0,0.07,0.16,0.04
"31567","4838",0.63,0,0,0.37,0
"31568","4839",0.88,0,0,0.09,0.03
"31569","4840",0.02,0,0.37,0.15,0.46
"31570","4841",0.9,0,0,0.1,0
"31571","4842",0.09,0.01,0.14,0.61,0.15
"31572","4843",0.82,0,0.01,0.08,0.09
"31573","4844",0.01,0,0.03,0.54,0.42
"31574","4845",0.01,0.05,0.07,0,0.87
"31575","4846",0.39,0,0.01,0.43,0.17
"31576","4847",0.03,0,0.04,0.1,0.83
"31577","4848",0.99,0,0,0.01,0
"31578","4849",0.54,0,0,0.44,0.02
"31579","4850",0.57,0,0.02,0.01,0.4
"31580","4851",0.89,0,0,0.09,0.02
"31581","4852",0.91,0,0,0.01,0.08
"31582","4853",0.53,0,0,0.19,0.28
"31583","4854",0.13,0,0.02,0.75,0.1
"31584","4855",0.73,0,0,0.23,0.04
"31585","4856",0.17,0,0.16,0.6,0.07
"31586","4857",0.18,0,0,0.21,0.61
"31587","4858",0.96,0,0,0.01,0.03
"31588","4859",0.18,0,0,0.48,0.34
"31589","4860",0.39,0,0,0.11,0.5
"31590","4861",0.98,0,0.02,0,0
"31591","4862",0,0,0,0,1
"31592","4863",0.74,0,0,0.03,0.23
"31593","4864",0.8,0,0,0.13,0.07
"31594","4865",0.51,0,0,0.46,0.03
"31595","4866",0.87,0,0.02,0.08,0.03
"31596","4867",0.47,0,0.08,0.35,0.1
"31597","4868",0.26,0,0,0.68,0.06
"31598","4869",0.65,0,0,0,0.35
"31599","4870",0.39,0,0,0.42,0.19
"31600","4871",0.64,0,0.02,0.02,0.32
"31601","4872",0.97,0,0,0,0.03
"31602","4873",1,0,0,0,0
"31603","4874",0.42,0.01,0,0.56,0.01
"31604","4875",0.99,0,0,0,0.01
"31605","4876",0.08,0,0.06,0.39,0.47
"31606","4877",0.35,0,0,0.11,0.54
"31607","4878",0,0,0.01,0,0.99
"31608","4879",1,0,0,0,0
"31609","4880",0.1,0,0,0,0.9
"31610","4881",0,0.04,0,0,0.96
"31611","4882",0.96,0,0.04,0,0
"31612","4883",0,0,0,0.01,0.99
"31613","4884",0.74,0,0,0.08,0.18
"31614","4885",0,0,0.01,0,0.99
"31615","4886",0.14,0,0.07,0.05,0.74
"31616","4887",0.81,0,0,0.05,0.14
"31617","4888",0.7,0,0,0.15,0.15
"31618","4889",0.78,0,0,0.13,0.09
"31619","4890",0.2,0,0.01,0.51,0.28
"31620","4891",0.84,0,0,0.01,0.15
"31621","4892",0.49,0,0,0.48,0.03
"31622","4893",0.05,0,0,0,0.95
"31623","4894",0.46,0,0.01,0.14,0.39
"31624","4895",0,0.12,0.4,0.02,0.46
"31625","4896",0,0.01,0.01,0,0.98
"31626","4897",0.7,0,0.01,0.23,0.06
"31627","4898",0,0,0,0,1
"31628","4899",0.01,0.03,0.24,0.5,0.22
"31629","4900",0,0,0.01,0,0.99
"31630","4901",0.51,0,0,0.28,0.21
"31631","4902",0.35,0,0.02,0.01,0.62
"31632","4903",0.58,0,0.02,0.06,0.34
"31633","4904",0.61,0,0,0.07,0.32
"31634","4905",0.62,0,0.04,0.23,0.11
"31635","4906",0.84,0,0,0.13,0.03
"31636","4907",0.46,0,0.01,0.11,0.42
"31637","4908",0.13,0,0,0.03,0.84
"31638","4909",0.66,0,0.02,0.3,0.02
"31639","4910",0.81,0,0.02,0.17,0
"31640","4911",0.19,0,0.01,0.4,0.4
"31641","4912",0.88,0,0,0,0.12
"31642","4913",0.75,0,0,0.11,0.14
"31643","4914",0.86,0,0,0,0.14
"31644","4915",0.01,0.01,0.01,0.49,0.48
"31645","4916",0,0,0,0,1
"31646","4917",0.54,0,0,0.45,0.01
"31647","4918",0.02,0,0.08,0,0.9
"31648","4919",0.17,0,0.02,0.09,0.72
"31649","4920",0.05,0,0.12,0.64,0.19
"31650","4921",0.96,0,0,0.03,0.01
"31651","4922",0.24,0,0.01,0.64,0.11
"31652","4923",0.3,0,0,0.21,0.49
"31653","4924",0,0,0.04,0,0.96
"31654","4925",0.86,0,0,0.13,0.01
"31655","4926",0.3,0,0,0.07,0.63
"31656","4927",0.5,0,0,0.5,0
"31657","4928",0.69,0,0.08,0.01,0.22
"31658","4929",0.1,0,0.02,0.09,0.79
"31659","4930",0.92,0,0,0.05,0.03
"31660","4931",0.64,0,0.01,0.32,0.03
"31661","4932",0.06,0,0.02,0.09,0.83
"31662","4933",0.2,0,0.03,0.72,0.05
"31663","4934",0.95,0,0,0,0.05
"31664","4935",0.55,0,0,0.06,0.39
"31665","4936",0.92,0,0,0.04,0.04
"31666","4937",0.01,0,0.01,0.03,0.95
"31667","4938",0.07,0.04,0.13,0.14,0.62
"31668","4939",0.71,0,0.02,0.06,0.21
"31669","4940",0.58,0,0.06,0.27,0.09
"31670","4941",0.87,0,0.01,0.06,0.06
"31671","4942",0,0,0,0,1
"31672","4943",0.32,0,0.01,0.57,0.1
"31673","4944",0.17,0,0.02,0.5,0.31
"31674","4945",0.63,0,0.03,0.14,0.2
"31675","4946",0.78,0,0,0.21,0.01
"31676","4947",0.3,0.02,0.03,0.59,0.06
"31677","4948",0.76,0,0.03,0.09,0.12
"31678","4949",0.68,0,0.01,0.11,0.2
"31679","4950",0.01,0.01,0.12,0,0.86
"31680","4951",0.3,0,0.01,0.21,0.48
"31681","4952",0.16,0,0,0.16,0.68
"31682","4953",0.79,0,0,0,0.21
"31683","4954",0.07,0,0.02,0.88,0.03
"31684","4955",0.28,0,0.01,0.41,0.3
"31685","4956",0,0,0,0,1
"31686","4957",0,0.01,0.01,0,0.98
"31687","4958",0.41,0.01,0.03,0.3,0.25
"31688","4959",0,0,0.01,0,0.99
"31689","4960",0,0,0.13,0.2,0.67
"31690","4961",0,0,0.02,0,0.98
"31691","4962",0.64,0,0,0.21,0.15
"31692","4963",0.2,0,0.06,0.66,0.08
"31693","4964",0.55,0,0.01,0.33,0.11
"31694","4965",0.39,0.01,0,0.02,0.58
"31695","4966",0.58,0,0,0.11,0.31
"31696","4967",0.89,0,0,0.01,0.1
"31697","4968",0.73,0,0.01,0.05,0.21
"31698","4969",0.79,0,0.02,0.19,0
"31699","4970",0,0,0,0,1
"31700","4971",0.77,0,0,0,0.23
"31701","4972",0,0,0.02,0.01,0.97
"31702","4973",0.65,0,0.02,0.05,0.28
"31703","4974",0.8,0,0.02,0.08,0.1
"31704","4975",0.26,0,0.03,0.03,0.68
"31705","4976",0.01,0,0.3,0.06,0.63
"31706","4977",0.26,0,0.06,0.64,0.04
"31707","4978",0.94,0,0,0.04,0.02
"31708","4979",0,0,0,0.02,0.98
"31709","4980",0.84,0,0.01,0.03,0.12
"31710","4981",0.94,0,0,0.01,0.05
"31711","4982",0.32,0,0.15,0.53,0
"31712","4983",0.66,0,0,0.09,0.25
"31713","4984",0.92,0,0,0.02,0.06
"31714","4985",0,0,0,0.01,0.99
"31715","4986",0.93,0,0,0.04,0.03
"31716","4987",0,0,0,0,1
"31717","4988",0,0.01,0.01,0.01,0.97
"31718","4989",0.67,0,0.04,0.16,0.13
"31719","4990",0.56,0,0,0.05,0.39
"31720","4991",0.45,0.01,0,0.2,0.34
"31721","4992",0.96,0,0,0.04,0
"31722","4993",0.1,0,0.07,0.64,0.19
"31723","4994",0.76,0,0,0.04,0.2
"31724","4995",0.81,0,0.05,0.14,0
"31725","4996",0.73,0,0.02,0.15,0.1
"31726","4997",0.93,0,0,0,0.07
"31727","4998",0.84,0,0,0.08,0.08
"31728","4999",0.91,0,0,0.01,0.08
"31729","5000",0.03,0.02,0.02,0.48,0.45
"31730","5001",0.8,0,0,0.02,0.18
"31731","5002",0.74,0,0,0.1,0.16
"31732","5003",0.04,0,0.11,0.15,0.7
"31733","5004",0.46,0,0,0.32,0.22
"31734","5005",0.59,0,0.01,0.29,0.11
"31735","5006",0,0.01,0.3,0,0.69
"31736","5007",0.42,0,0.03,0.18,0.37
"31737","5008",0.17,0,0.01,0.01,0.81
"31738","5009",0.54,0,0.03,0.27,0.16
"31739","5010",0.67,0,0.02,0.28,0.03
"31740","5011",0.72,0,0,0,0.28
"31741","5012",0.31,0,0.07,0.29,0.33
"31742","5013",0.01,0.04,0.14,0.01,0.8
"31743","5014",0.95,0,0,0.02,0.03
"31744","5015",0.82,0.02,0,0.09,0.07
"31745","5016",1,0,0,0,0
"31746","5017",0.92,0,0,0.05,0.03
"31747","5018",0.25,0,0.02,0.16,0.57
"31748","5019",1,0,0,0,0
"31749","5020",0.84,0,0,0.02,0.14
"31750","5021",0.65,0,0.01,0.33,0.01
"31751","5022",0.14,0,0.07,0.54,0.25
"31752","5023",0.45,0,0,0.07,0.48
"31753","5024",0.03,0.07,0.24,0,0.66
"31754","5025",0.79,0,0.02,0,0.19
"31755","5026",0.97,0,0,0,0.03
"31756","5027",0.97,0,0,0,0.03
"31757","5028",0.15,0,0.01,0.62,0.22
"31758","5029",0.8,0,0,0.01,0.19
"31759","5030",0.16,0,0.06,0.68,0.1
"31760","5031",0.36,0,0.01,0.35,0.28
"31761","5032",0.01,0.02,0.01,0,0.96
"31762","5033",0.74,0,0,0.11,0.15
"31763","5034",0,0,0.6,0.1,0.3
"31764","5035",0.73,0,0,0.14,0.13
"31765","5036",0.66,0,0,0.05,0.29
"31766","5037",0.52,0,0,0.41,0.07
"31767","5038",0.48,0,0.06,0.21,0.25
"31768","5039",0,0,0,0,1
"31769","5040",0.01,0.05,0.15,0,0.79
"31770","5041",0.93,0.04,0,0.03,0
"31771","5042",1,0,0,0,0
"31772","5043",0.48,0,0.04,0.41,0.07
"31773","5044",0.68,0,0.13,0.13,0.06
"31774","5045",0.91,0,0,0.01,0.08
"31775","5046",0.5,0,0.03,0.43,0.04
"31776","5047",0.01,0.03,0.8,0.02,0.14
"31777","5048",0.28,0,0.12,0.33,0.27
"31778","5049",0.25,0,0.05,0.65,0.05
"31779","5050",0,0.02,0.01,0,0.97
"31780","5051",0.16,0,0,0,0.84
"31781","5052",0,0,0.01,0,0.99
"31782","5053",0.91,0,0,0,0.09
"31783","5054",0.95,0,0,0.04,0.01
"31784","5055",0.58,0,0,0.31,0.11
"31785","5056",0,0,0.12,0,0.88
"31786","5057",0.11,0,0.02,0.21,0.66
"31787","5058",0,0.01,0.05,0.08,0.86
"31788","5059",0.7,0,0,0.04,0.26
"31789","5060",0,0.17,0.43,0.01,0.39
"31790","5061",0.89,0,0.01,0.07,0.03
"31791","5062",0.99,0,0,0.01,0
"31792","5063",0.5,0,0,0.07,0.43
"31793","5064",0,0,0,0,1
"31794","5065",0.87,0,0,0.1,0.03
"31795","5066",0.86,0.01,0,0.05,0.08
"31796","5067",0.83,0,0.05,0.11,0.01
"31797","5068",0.93,0,0,0.05,0.02
"31798","5069",0.54,0,0.04,0.35,0.07
"31799","5070",0.02,0.01,0.22,0,0.75
"31800","5071",0.77,0,0,0.12,0.11
"31801","5072",0.89,0,0,0.06,0.05
"31802","5073",0.83,0,0,0,0.17
"31803","5074",0.88,0,0,0.12,0
"31804","5075",0,0,0.02,0,0.98
"31805","5076",0,0,0.02,0,0.98
"31806","5077",0.58,0,0.05,0.25,0.12
"31807","5078",0.43,0.02,0.12,0.14,0.29
"31808","5079",0.99,0,0,0,0.01
"31809","5080",0.84,0,0,0.16,0
"31810","5081",0.01,0,0,0.02,0.97
"31811","5082",0.69,0,0,0.02,0.29
"31812","5083",0.4,0,0,0.56,0.04
"31813","5084",0.77,0,0,0.16,0.07
"31814","5085",0.38,0,0.04,0.39,0.19
"31815","5086",0.99,0,0,0.01,0
"31816","5087",0.06,0,0.01,0.82,0.11
"31817","5088",0.77,0,0,0.18,0.05
"31818","5089",0.23,0,0.02,0.35,0.4
"31819","5090",0.41,0,0,0,0.59
"31820","5091",0,0,0.02,0,0.98
"31821","5092",0.64,0,0,0.27,0.09
"31822","5093",0.89,0,0,0,0.11
"31823","5094",1,0,0,0,0
"31824","5095",0.96,0,0,0.04,0
"31825","5096",0.92,0,0.02,0.04,0.02
"31826","5097",0.04,0,0.08,0.24,0.64
"31827","5098",0.9,0,0,0.02,0.08
"31828","5099",0.3,0.01,0.15,0.02,0.52
"31829","5100",0.36,0,0.01,0.59,0.04
"31830","5101",0.33,0,0.01,0.41,0.25
"31831","5102",0.46,0,0,0.43,0.11
"31832","5103",0.7,0,0,0.24,0.06
"31833","5104",0.42,0.03,0,0.53,0.02
"31834","5105",0.93,0,0,0,0.07
"31835","5106",0.02,0.03,0.11,0,0.84
"31836","5107",0.95,0,0,0,0.05
"31837","5108",0.83,0,0,0.01,0.16
"31838","5109",0.95,0,0,0.02,0.03
"31839","5110",0.28,0,0.11,0.38,0.23
"31840","5111",0,0,0,0,1
"31841","5112",0.2,0,0.02,0.67,0.11
"31842","5113",0.14,0.01,0.02,0.4,0.43
"31843","5114",0.27,0,0.06,0.57,0.1
"31844","5115",0.13,0,0.15,0.46,0.26
"31845","5116",0.78,0,0.01,0.19,0.02
"31846","5117",0.26,0,0.02,0.1,0.62
"31847","5118",0,0.29,0.09,0,0.62
"31848","5119",0.99,0,0,0.01,0
"31849","5120",0,0,0.01,0,0.99
"31850","5121",0.23,0,0.09,0.16,0.52
"31851","5122",0,0,0,0,1
"31852","5123",0.94,0,0,0.06,0
"31853","5124",0.82,0,0.01,0.02,0.15
"31854","5125",0.12,0,0,0.1,0.78
"31855","5126",0.08,0,0.01,0.63,0.28
"31856","5127",0.98,0,0,0.01,0.01
"31857","5128",0.41,0,0,0.45,0.14
"31858","5129",1,0,0,0,0
"31859","5130",0.81,0,0,0.07,0.12
"31860","5131",0.58,0,0,0,0.42
"31861","5132",0.84,0,0.01,0.15,0
"31862","5133",0.73,0,0,0.24,0.03
"31863","5134",0,0,0,0,1
"31864","5135",1,0,0,0,0
"31865","5136",0.97,0,0,0.01,0.02
"31866","5137",0.41,0,0,0.09,0.5
"31867","5138",0.01,0,0.08,0.39,0.52
"31868","5139",0,0,0.01,0,0.99
"31869","5140",0.45,0,0.03,0.45,0.07
"31870","5141",0.04,0,0.31,0.38,0.27
"31871","5142",0.64,0,0.04,0.21,0.11
"31872","5143",1,0,0,0,0
"31873","5144",0.11,0.01,0.06,0.17,0.65
"31874","5145",0.93,0,0,0.03,0.04
"31875","5146",0.97,0,0.01,0,0.02
"31876","5147",0.1,0,0.06,0.34,0.5
"31877","5148",0.12,0,0.26,0.1,0.52
"31878","5149",0.01,0.04,0,0,0.95
"31879","5150",0,0,0,0,1
"31880","5151",0.16,0,0.01,0.08,0.75
"31881","5152",0.38,0,0.04,0.29,0.29
"31882","5153",0.5,0,0.08,0.09,0.33
"31883","5154",0.32,0,0.14,0.18,0.36
"31884","5155",0.56,0.01,0.06,0.11,0.26
"31885","5156",0.25,0,0.03,0.62,0.1
"31886","5157",0.46,0,0,0,0.54
"31887","5158",0.98,0,0,0.02,0
"31888","5159",0.97,0,0,0.03,0
"31889","5160",0.76,0,0,0,0.24
"31890","5161",0.27,0,0.14,0.14,0.45
"31891","5162",0.84,0,0,0.13,0.03
"31892","5163",0.55,0,0.03,0.18,0.24
"31893","5164",0.52,0,0,0.11,0.37
"31894","5165",0.69,0,0.01,0.23,0.07
"31895","5166",0.16,0,0.09,0.45,0.3
"31896","5167",0.06,0,0,0.02,0.92
"31897","5168",0.02,0,0.29,0.56,0.13
"31898","5169",0.23,0,0.01,0.39,0.37
"31899","5170",0,0,0.02,0,0.98
"31900","5171",0.77,0,0.01,0.21,0.01
"31901","5172",0,0.01,0.26,0.01,0.72
"31902","5173",0.89,0,0,0.08,0.03
"31903","5174",0.2,0,0,0.78,0.02
"31904","5175",0.46,0,0,0.53,0.01
"31905","5176",0.91,0,0,0.01,0.08
"31906","5177",0.35,0,0.01,0.49,0.15
"31907","5178",0.04,0,0,0.25,0.71
"31908","5179",0.72,0,0.07,0.07,0.14
"31909","5180",0.58,0,0,0.22,0.2
"31910","5181",0.36,0,0.09,0.1,0.45
"31911","5182",0.01,0.07,0.33,0,0.59
"31912","5183",0.21,0,0.02,0.12,0.65
"31913","5184",0.04,0,0.26,0.17,0.53
"31914","5185",0.81,0,0,0.19,0
"31915","5186",0.64,0,0,0.36,0
"31916","5187",0.02,0,0.03,0.03,0.92
"31917","5188",0.94,0,0,0.03,0.03
"31918","5189",0.86,0,0,0.11,0.03
"31919","5190",0.91,0,0,0.07,0.02
"31920","5191",0.6,0,0.01,0.3,0.09
"31921","5192",1,0,0,0,0
"31922","5193",0.01,0.01,0.1,0.09,0.79
"31923","5194",0.02,0,0.14,0.04,0.8
"31924","5195",0.04,0.07,0.29,0.03,0.57
"31925","5196",0.71,0,0,0.02,0.27
"31926","5197",0.03,0.03,0.14,0,0.8
"31927","5198",0,0.74,0.03,0,0.23
"31928","5199",0.01,0,0,0,0.99
"31929","5200",0.95,0,0.01,0.02,0.02
"31930","5201",0.83,0.01,0,0,0.16
"31931","5202",0.72,0,0,0.08,0.2
"31932","5203",0.52,0,0.03,0.32,0.13
"31933","5204",0.01,0,0.02,0.02,0.95
"31934","5205",0,0.05,0.03,0,0.92
"31935","5206",0.04,0,0.02,0.05,0.89
"31936","5207",0.77,0,0.01,0.1,0.12
"31937","5208",0.94,0,0,0.06,0
"31938","5209",0.86,0,0,0.04,0.1
"31939","5210",1,0,0,0,0
"31940","5211",0.11,0,0,0.8,0.09
"31941","5212",0.27,0,0.02,0.53,0.18
"31942","5213",0,0,0.06,0,0.94
"31943","5214",0.35,0,0.03,0.47,0.15
"31944","5215",0.57,0,0,0.39,0.04
"31945","5216",0.51,0,0,0.36,0.13
"31946","5217",1,0,0,0,0
"31947","5218",0.12,0,0.01,0.2,0.67
"31948","5219",0.62,0,0,0.35,0.03
"31949","5220",0,0.03,0.66,0.02,0.29
"31950","5221",0.68,0,0,0.07,0.25
"31951","5222",0.97,0,0,0.01,0.02
"31952","5223",0.83,0,0,0.12,0.05
"31953","5224",0.46,0,0,0.41,0.13
"31954","5225",0.81,0,0.01,0.17,0.01
"31955","5226",0.94,0,0,0.01,0.05
"31956","5227",0.26,0,0.01,0.66,0.07
"31957","5228",0.79,0,0,0.2,0.01
"31958","5229",0,0.01,0.01,0,0.98
"31959","5230",0.82,0,0,0.18,0
"31960","5231",0.53,0,0.03,0.28,0.16
"31961","5232",0.69,0,0.07,0.06,0.18
"31962","5233",0.8,0,0,0.09,0.11
"31963","5234",0.64,0,0.01,0.03,0.32
"31964","5235",0.96,0,0,0,0.04
"31965","5236",0.43,0,0,0.46,0.11
"31966","5237",0.13,0,0.04,0.79,0.04
"31967","5238",0.23,0,0.04,0.61,0.12
"31968","5239",0.48,0,0,0.07,0.45
"31969","5240",0.99,0,0,0.01,0
"31970","5241",0.92,0,0.01,0.01,0.06
"31971","5242",0.62,0.01,0.21,0.08,0.08
"31972","5243",0,0,0.06,0,0.94
"31973","5244",0.5,0,0,0.07,0.43
"31974","5245",0.76,0,0,0.17,0.07
"31975","5246",0.02,0.07,0.05,0,0.86
"31976","5247",0.05,0,0.1,0.08,0.77
"31977","5248",0.35,0,0.09,0.4,0.16
"31978","5249",0.43,0,0.06,0.34,0.17
"31979","5250",0.8,0,0,0,0.2
"31980","5251",0.14,0,0.06,0.78,0.02
"31981","5252",0.56,0,0,0.43,0.01
"31982","5253",0.61,0,0.02,0.36,0.01
"31983","5254",0.99,0,0,0,0.01
"31984","5255",1,0,0,0,0
"31985","5256",0.77,0,0.01,0.01,0.21
"31986","5257",0.93,0,0,0.02,0.05
"31987","5258",0.01,0,0.07,0.37,0.55
"31988","5259",0.1,0,0.01,0.85,0.04
"31989","5260",0.81,0,0.01,0.16,0.02
"31990","5261",0.75,0,0,0.15,0.1
"31991","5262",0,0,0.01,0,0.99
"31992","5263",0.61,0,0.01,0.15,0.23
"31993","5264",0.11,0,0.01,0,0.88
"31994","5265",0.33,0,0,0.61,0.06
"31995","5266",0.78,0,0,0.01,0.21
"31996","5267",0.72,0,0,0.28,0
"31997","5268",0.93,0,0,0.03,0.04
"31998","5269",0.31,0,0.02,0.57,0.1
"31999","5270",0.34,0,0,0.53,0.13
"32000","5271",0.26,0,0.07,0.65,0.02
"32001","5272",0.44,0,0,0.06,0.5
"32002","5273",0.81,0,0.01,0.08,0.1
"32003","5274",0.01,0,0.22,0.02,0.75
"32004","5275",0.1,0,0.15,0.37,0.38
"32005","5276",0,0,0.06,0.28,0.66
"32006","5277",0.92,0,0,0,0.08
"32007","5278",0.96,0,0,0.04,0
"32008","5279",0,0.01,0.05,0,0.94
"32009","5280",0.92,0,0,0.07,0.01
"32010","5281",0.76,0,0.01,0.05,0.18
"32011","5282",0.88,0,0,0.03,0.09
"32012","5283",0.85,0,0,0.03,0.12
"32013","5284",0.05,0,0.03,0.15,0.77
"32014","5285",0,0,0.36,0.03,0.61
"32015","5286",1,0,0,0,0
"32016","5287",0.87,0,0.04,0.01,0.08
"32017","5288",0.86,0,0,0.01,0.13
"32018","5289",0.93,0.01,0,0.03,0.03
"32019","5290",0,0,0,0,1
"32020","5291",0,0,0,0,1
"32021","5292",0,0.23,0.03,0,0.74
"32022","5293",0,0,0.01,0,0.99
"32023","5294",0.93,0,0.01,0.05,0.01
"32024","5295",0.9,0,0.01,0.06,0.03
"32025","5296",1,0,0,0,0
"32026","5297",0.94,0,0,0.03,0.03
"32027","5298",0.02,0,0.03,0.31,0.64
"32028","5299",0.96,0,0,0.01,0.03
"32029","5300",0,0,0,0,1
"32030","5301",0.69,0,0,0.23,0.08
"32031","5302",0.73,0,0,0.06,0.21
"32032","5303",0.01,0,0.04,0.24,0.71
"32033","5304",0.01,0,0.46,0.09,0.44
"32034","5305",0.6,0,0.03,0.12,0.25
"32035","5306",0.27,0.01,0.02,0.65,0.05
"32036","5307",0.46,0,0.02,0.31,0.21
"32037","5308",0,0,0.02,0,0.98
"32038","5309",0.94,0,0,0.06,0
"32039","5310",0,0.06,0.01,0,0.93
"32040","5311",0.98,0,0,0,0.02
"32041","5312",0,0,0,0,1
"32042","5313",0.41,0.02,0.15,0.02,0.4
"32043","5314",0.55,0,0.01,0.4,0.04
"32044","5315",0.65,0,0,0.2,0.15
"32045","5316",0.56,0,0,0.42,0.02
"32046","5317",0.66,0,0.02,0.13,0.19
"32047","5318",0.63,0,0,0.02,0.35
"32048","5319",0.62,0,0.01,0.34,0.03
"32049","5320",0.61,0,0.01,0.32,0.06
"32050","5321",0.83,0,0,0.14,0.03
"32051","5322",0.01,0,0.01,0.54,0.44
"32052","5323",0.27,0,0,0,0.73
"32053","5324",0.62,0.01,0.09,0.13,0.15
"32054","5325",1,0,0,0,0
"32055","5326",0,0,0.01,0,0.99
"32056","5327",0.02,0,0.57,0.02,0.39
"32057","5328",0.42,0,0,0.18,0.4
"32058","5329",0.55,0.03,0.04,0.13,0.25
"32059","5330",1,0,0,0,0
"32060","5331",0.44,0,0,0.53,0.03
"32061","5332",0,0,0,0,1
"32062","5333",0.68,0,0.01,0.29,0.02
"32063","5334",0,0,0.24,0,0.76
"32064","5335",0.78,0,0.06,0,0.16
"32065","5336",1,0,0,0,0
"32066","5337",0.52,0,0.01,0.44,0.03
"32067","5338",0.21,0,0.02,0.56,0.21
"32068","5339",0.97,0,0,0.02,0.01
"32069","5340",0.81,0,0,0.05,0.14
"32070","5341",0.93,0,0,0.05,0.02
"32071","5342",0.04,0,0.21,0.05,0.7
"32072","5343",0.82,0,0,0.05,0.13
"32073","5344",0.87,0,0.01,0.12,0
"32074","5345",0.36,0,0.31,0.23,0.1
"32075","5346",0.49,0,0.01,0.06,0.44
"32076","5347",0.93,0,0,0.02,0.05
"32077","5348",0.34,0,0.02,0.55,0.09
"32078","5349",0.81,0.01,0,0.11,0.07
"32079","5350",0.02,0.03,0.27,0.01,0.67
"32080","5351",0.22,0,0.02,0.64,0.12
"32081","5352",0.27,0.02,0.04,0.03,0.64
